lemma_id,lemma,pos,cefr,english_gloss,frequency_rank,domain,difficulty
lem_4531fc5e08,riaccettamento,noun,B2,,3345,general,4
lem_2aa911159a,disaccettamento,noun,B2,,3346,general,4
lem_2fa51a5e2a,preaccettamento,noun,B2,,3347,general,4
lem_d75510fd02,postaccettamento,noun,B2,,3348,general,4
lem_9ceaea6b84,antiaccettamento,noun,B2,,3349,general,4
lem_aa4d87f511,accettizzazione,noun,C1,,3350,general,5
lem_dcbdaca3a0,riaccettizzazione,noun,C1,,3351,general,5
lem_749ce29b11,disaccettizzazione,noun,C1,,3352,general,5
lem_7c3a14b512,preaccettizzazione,noun,C1,,3353,general,5
lem_f741aac4be,postaccettizzazione,noun,C1,,3354,general,5
lem_45a1a530aa,antiaccettizzazione,noun,C1,,3355,general,5
lem_5281421723,accettatore,noun,B2,,3356,general,4
lem_4bc87c8616,riaccettatore,noun,B2,,3357,general,4
lem_86acea16ab,disaccettatore,noun,B2,,3358,general,4
lem_f8fff07a20,preaccettatore,noun,B2,,3359,general,4
lem_85a9e277a4,postaccettatore,noun,B2,,3360,general,4
lem_5e3a2fc480,antiaccettatore,noun,B2,,3361,general,4
lem_742b0d9969,accettatrice,noun,B2,,3362,general,4
lem_68240e4d66,riaccettatrice,noun,B2,,3363,general,4
lem_2f90b43462,disaccettatrice,noun,B2,,3364,general,4
lem_7b1571122b,preaccettatrice,noun,B2,,3365,general,4
lem_b6fe796c62,postaccettatrice,noun,B2,,3366,general,4
lem_e57fb31aa4,antiaccettatrice,noun,B2,,3367,general,4
lem_fdff30a0dc,accettabile,adjective,B2,,3368,general,4
lem_a9e2d5a77a,riaccettabile,adjective,B2,,3369,general,4
lem_ab36a39751,disaccettabile,adjective,B2,,3370,general,4
lem_3e7123c63d,preaccettabile,adjective,B2,,3371,general,4
lem_bc863a06e9,postaccettabile,adjective,B2,,3372,general,4
lem_d33c605768,antiaccettabile,adjective,B2,,3373,general,4
lem_bfff69d8ad,accettibilità,noun,C1,,3374,general,5
lem_d8585c0c52,riaccettibilità,noun,C1,,3375,general,5
lem_b06cc3d934,disaccettibilità,noun,C1,,3376,general,5
lem_71d60b9c15,preaccettibilità,noun,C1,,3377,general,5
lem_5ddfa0de22,postaccettibilità,noun,C1,,3378,general,5
lem_c988fc05da,antiaccettibilità,noun,C1,,3379,general,5
lem_843b0de30b,accettmente,adverb,B2,,3380,general,4
lem_d2f6f411d8,riaccettmente,adverb,B2,,3381,general,4
lem_2711f963f3,disaccettmente,adverb,B2,,3382,general,4
lem_866356416d,preaccettmente,adverb,B2,,3383,general,4
lem_04a4024ef5,postaccettmente,adverb,B2,,3384,general,4
lem_5a65bb02cc,antiaccettmente,adverb,B2,,3385,general,4
lem_792de4f89c,ririfiutazione,noun,B2,,3386,general,4
lem_c492bfb581,disrifiutazione,noun,B2,,3387,general,4
lem_d797307a7d,prerifiutazione,noun,B2,,3388,general,4
lem_20142ff899,postrifiutazione,noun,B2,,3389,general,4
lem_93b0ba0fd5,antirifiutazione,noun,B2,,3390,general,4
lem_a4d3e31bc1,rifiutamento,noun,B2,,3391,general,4
lem_5708cb5a14,ririfiutamento,noun,B2,,3392,general,4
lem_d13377f1bc,disrifiutamento,noun,B2,,3393,general,4
lem_99ea0fce43,prerifiutamento,noun,B2,,3394,general,4
lem_6313bfb209,postrifiutamento,noun,B2,,3395,general,4
lem_28ecb1097c,antirifiutamento,noun,B2,,3396,general,4
lem_f50037764e,rifiutizzazione,noun,C1,,3397,general,5
lem_b5a89ffaa4,ririfiutizzazione,noun,C1,,3398,general,5
lem_f6ad8e2d9d,disrifiutizzazione,noun,C1,,3399,general,5
lem_c2a4fbb9d5,prerifiutizzazione,noun,C1,,3400,general,5
lem_c6c0195579,postrifiutizzazione,noun,C1,,3401,general,5
lem_cf8b032b77,antirifiutizzazione,noun,C1,,3402,general,5
lem_56576e3f70,rifiutatore,noun,B2,,3403,general,4
lem_5b351b12cd,ririfiutatore,noun,B2,,3404,general,4
lem_99252fff44,disrifiutatore,noun,B2,,3405,general,4
lem_14283725a2,prerifiutatore,noun,B2,,3406,general,4
lem_c5568ef2c4,postrifiutatore,noun,B2,,3407,general,4
lem_4805b7f279,antirifiutatore,noun,B2,,3408,general,4
lem_2ac1317d67,rifiutatrice,noun,B2,,3409,general,4
lem_47dc20232f,ririfiutatrice,noun,B2,,3410,general,4
lem_4a733472e4,disrifiutatrice,noun,B2,,3411,general,4
lem_a9365c72a1,prerifiutatrice,noun,B2,,3412,general,4
lem_351fa0bcb0,postrifiutatrice,noun,B2,,3413,general,4
lem_69723da3f0,antirifiutatrice,noun,B2,,3414,general,4
lem_e2f5c5d47c,rifiutabile,adjective,B2,,3415,general,4
lem_add4ea480b,ririfiutabile,adjective,B2,,3416,general,4
lem_48672dace1,disrifiutabile,adjective,B2,,3417,general,4
lem_0a06b999a5,prerifiutabile,adjective,B2,,3418,general,4
lem_e3c654f1c6,postrifiutabile,adjective,B2,,3419,general,4
lem_22310fefc1,antirifiutabile,adjective,B2,,3420,general,4
lem_fdfb6520cc,rifiutibilità,noun,C1,,3421,general,5
lem_95d2eced61,ririfiutibilità,noun,C1,,3422,general,5
lem_6eb977b9ed,disrifiutibilità,noun,C1,,3423,general,5
lem_962c406dfb,prerifiutibilità,noun,C1,,3424,general,5
lem_df9d9a150f,postrifiutibilità,noun,C1,,3425,general,5
lem_2d9ee0a8fc,antirifiutibilità,noun,C1,,3426,general,5
lem_1b6332e71b,rifiutmente,adverb,B2,,3427,general,4
lem_351e9c1f38,ririfiutmente,adverb,B2,,3428,general,4
lem_aad5d7950a,disrifiutmente,adverb,B2,,3429,general,4
lem_cf12f717f3,prerifiutmente,adverb,B2,,3430,general,4
lem_b764cc72c7,postrifiutmente,adverb,B2,,3431,general,4
lem_fdf1068f12,antirifiutmente,adverb,B2,,3432,general,4
lem_5ebd60c501,preferazione,noun,B2,,3433,general,4
lem_dfcdd64dc1,ripreferazione,noun,B2,,3434,general,4
lem_8a26906152,dispreferazione,noun,B2,,3435,general,4
lem_686d14a723,prepreferazione,noun,B2,,3436,general,4
lem_312dc18a35,postpreferazione,noun,B2,,3437,general,4
lem_4f18542e81,antipreferazione,noun,B2,,3438,general,4
lem_925dce8da6,preferamento,noun,B2,,3439,general,4
lem_5fb2768512,ripreferamento,noun,B2,,3440,general,4
lem_06b7883b1e,dispreferamento,noun,B2,,3441,general,4
lem_a3244968c4,prepreferamento,noun,B2,,3442,general,4
lem_ca0738b59f,postpreferamento,noun,B2,,3443,general,4
lem_4d5589c97f,antipreferamento,noun,B2,,3444,general,4
lem_6155a07fb3,preferizzazione,noun,C1,,3445,general,5
lem_483b511bad,ripreferizzazione,noun,C1,,3446,general,5
lem_843daa0091,dispreferizzazione,noun,C1,,3447,general,5
lem_639bf9586e,prepreferizzazione,noun,C1,,3448,general,5
lem_31fa27636e,postpreferizzazione,noun,C1,,3449,general,5
lem_bca499de92,antipreferizzazione,noun,C1,,3450,general,5
lem_2de95f6b8b,preferatore,noun,B2,,3451,general,4
lem_ff3ee03688,ripreferatore,noun,B2,,3452,general,4
lem_0aaa65487d,dispreferatore,noun,B2,,3453,general,4
lem_9fe03a3331,prepreferatore,noun,B2,,3454,general,4
lem_0ffb9774b8,postpreferatore,noun,B2,,3455,general,4
lem_0287af8d52,antipreferatore,noun,B2,,3456,general,4
lem_dea13465de,preferatrice,noun,B2,,3457,general,4
lem_ba53e18362,ripreferatrice,noun,B2,,3458,general,4
lem_68b84a316b,dispreferatrice,noun,B2,,3459,general,4
lem_1d6a681622,prepreferatrice,noun,B2,,3460,general,4
lem_d42adc901f,postpreferatrice,noun,B2,,3461,general,4
lem_012a2f8f42,antipreferatrice,noun,B2,,3462,general,4
lem_eed513f10e,preferabile,adjective,B2,,3463,general,4
lem_61e0e320b5,ripreferabile,adjective,B2,,3464,general,4
lem_5fbd4e7260,dispreferabile,adjective,B2,,3465,general,4
lem_f84f78ee33,prepreferabile,adjective,B2,,3466,general,4
lem_cf4ff9360d,postpreferabile,adjective,B2,,3467,general,4
lem_9cec8f97bf,antipreferabile,adjective,B2,,3468,general,4
lem_89eec0905d,preferibilità,noun,C1,,3469,general,5
lem_ae7d76f241,ripreferibilità,noun,C1,,3470,general,5
lem_62dfa3e401,dispreferibilità,noun,C1,,3471,general,5
lem_6c36c47246,prepreferibilità,noun,C1,,3472,general,5
lem_1ed5a7ce09,postpreferibilità,noun,C1,,3473,general,5
lem_58b46b3f27,antipreferibilità,noun,C1,,3474,general,5
lem_bff7fab3cc,prefermente,adverb,B2,,3475,general,4
lem_51a600e1d5,riprefermente,adverb,B2,,3476,general,4
lem_3eca42210b,disprefermente,adverb,B2,,3477,general,4
lem_d13f0f116a,preprefermente,adverb,B2,,3478,general,4
lem_916ce40508,postprefermente,adverb,B2,,3479,general,4
lem_100a53e864,antiprefermente,adverb,B2,,3480,general,4
lem_45b291e297,decidazione,noun,B2,,3481,general,4
lem_ff56ff62b0,ridecidazione,noun,B2,,3482,general,4
lem_f0832b8c8e,disdecidazione,noun,B2,,3483,general,4
lem_85d03e7534,predecidazione,noun,B2,,3484,general,4
lem_b5f9076769,postdecidazione,noun,B2,,3485,general,4
lem_4f2451eee1,antidecidazione,noun,B2,,3486,general,4
lem_6ba3c76b77,decidamento,noun,B2,,3487,general,4
lem_68bc8177ab,ridecidamento,noun,B2,,3488,general,4
lem_7f45dd5a72,disdecidamento,noun,B2,,3489,general,4
lem_7f03bc00fb,predecidamento,noun,B2,,3490,general,4
lem_15082cbc28,postdecidamento,noun,B2,,3491,general,4
lem_1c85dd72a6,antidecidamento,noun,B2,,3492,general,4
lem_e111c835cd,decidizzazione,noun,C1,,3493,general,5
lem_5fa90c4a73,ridecidizzazione,noun,C1,,3494,general,5
lem_1747bf5941,disdecidizzazione,noun,C1,,3495,general,5
lem_f813554886,predecidizzazione,noun,C1,,3496,general,5
lem_6f8bb9d744,postdecidizzazione,noun,C1,,3497,general,5
lem_57de14839f,antidecidizzazione,noun,C1,,3498,general,5
lem_cfb7759ec5,decidatore,noun,B2,,3499,general,4
lem_ce9a13980b,ridecidatore,noun,B2,,3500,general,4
lem_88cb6da47b,disdecidatore,noun,B2,,3501,general,4
lem_9c00cc6f1b,predecidatore,noun,B2,,3502,general,4
lem_5adf37dbaa,postdecidatore,noun,B2,,3503,general,4
lem_0ecaeaddb1,antidecidatore,noun,B2,,3504,general,4
lem_b9e37083d5,decidatrice,noun,B2,,3505,general,4
lem_8de49c0159,ridecidatrice,noun,B2,,3506,general,4
lem_702dc72115,disdecidatrice,noun,B2,,3507,general,4
lem_17cea1c01f,predecidatrice,noun,B2,,3508,general,4
lem_5080cae679,postdecidatrice,noun,B2,,3509,general,4
lem_75f5165cc0,antidecidatrice,noun,B2,,3510,general,4
lem_5217aaaa51,decidabile,adjective,B2,,3511,general,4
lem_8f34056185,ridecidabile,adjective,B2,,3512,general,4
lem_95783decc3,disdecidabile,adjective,B2,,3513,general,4
lem_5783a8b5ad,predecidabile,adjective,B2,,3514,general,4
lem_6a8b2ab416,postdecidabile,adjective,B2,,3515,general,4
lem_12b347bc37,antidecidabile,adjective,B2,,3516,general,4
lem_8e0fc75dd4,decidibilità,noun,C1,,3517,general,5
lem_c15934349a,ridecidibilità,noun,C1,,3518,general,5
lem_f8eb3bd59f,disdecidibilità,noun,C1,,3519,general,5
lem_e234c3cd46,predecidibilità,noun,C1,,3520,general,5
lem_0b93d1f1c2,postdecidibilità,noun,C1,,3521,general,5
lem_6639cc44f0,antidecidibilità,noun,C1,,3522,general,5
lem_73c11089ad,decidmente,adverb,B2,,3523,general,4
lem_8582bc01c1,ridecidmente,adverb,B2,,3524,general,4
lem_d4d07f43d1,disdecidmente,adverb,B2,,3525,general,4
lem_ed0b7c901d,predecidmente,adverb,B2,,3526,general,4
lem_eac00c8d69,postdecidmente,adverb,B2,,3527,general,4
lem_fa83ac71a6,antidecidmente,adverb,B2,,3528,general,4
lem_18ec491c7a,riorganizzazione,noun,B2,,3529,general,4
lem_7ce8f5cd7d,disorganizzazione,noun,B2,,3530,general,4
lem_e5b4ebf798,preorganizzazione,noun,B2,,3531,general,4
lem_3102db9e5d,postorganizzazione,noun,B2,,3532,general,4
lem_f6a5afe25a,antiorganizzazione,noun,B2,,3533,general,4
lem_703d7a6a73,organizzamento,noun,B2,,3534,general,4
lem_653da49232,riorganizzamento,noun,B2,,3535,general,4
lem_1a452437d8,disorganizzamento,noun,B2,,3536,general,4
lem_0b65b322c8,preorganizzamento,noun,B2,,3537,general,4
lem_256f371c7c,postorganizzamento,noun,B2,,3538,general,4
lem_103fa4af37,antiorganizzamento,noun,B2,,3539,general,4
lem_9ce8012d8f,organizzizzazione,noun,C1,,3540,general,5
lem_bcd7b28461,riorganizzizzazione,noun,C1,,3541,general,5
lem_8259559787,disorganizzizzazione,noun,C1,,3542,general,5
lem_00a6680cf3,preorganizzizzazione,noun,C1,,3543,general,5
lem_446aebd907,postorganizzizzazione,noun,C1,,3544,general,5
lem_15999bbc5c,antiorganizzizzazione,noun,C1,,3545,general,5
lem_c32a3d22e5,organizzatore,noun,B2,,3546,general,4
lem_2c76c4a462,riorganizzatore,noun,B2,,3547,general,4
lem_234bb49df3,disorganizzatore,noun,B2,,3548,general,4
lem_ccdec577a6,preorganizzatore,noun,B2,,3549,general,4
lem_3cc2f43e70,postorganizzatore,noun,B2,,3550,general,4
lem_d43ee36fd6,antiorganizzatore,noun,B2,,3551,general,4
lem_98a6719503,organizzatrice,noun,B2,,3552,general,4
lem_c20f3f490c,riorganizzatrice,noun,B2,,3553,general,4
lem_544a2f70a3,disorganizzatrice,noun,B2,,3554,general,4
lem_2a5362f147,preorganizzatrice,noun,B2,,3555,general,4
lem_1ad3b6bbbb,postorganizzatrice,noun,B2,,3556,general,4
lem_412a325cb4,antiorganizzatrice,noun,B2,,3557,general,4
lem_389f7adf76,organizzabile,adjective,B2,,3558,general,4
lem_3caa30109a,riorganizzabile,adjective,B2,,3559,general,4
lem_b2e90d7c60,disorganizzabile,adjective,B2,,3560,general,4
lem_ee02ed4755,preorganizzabile,adjective,B2,,3561,general,4
lem_eebab4fc63,postorganizzabile,adjective,B2,,3562,general,4
lem_b65d03e433,antiorganizzabile,adjective,B2,,3563,general,4
lem_4405691b96,organizzibilità,noun,C1,,3564,general,5
lem_2e703491e5,riorganizzibilità,noun,C1,,3565,general,5
lem_76029af90e,disorganizzibilità,noun,C1,,3566,general,5
lem_6f7724ec8d,preorganizzibilità,noun,C1,,3567,general,5
lem_40a2e38b35,postorganizzibilità,noun,C1,,3568,general,5
lem_43a8d7115b,antiorganizzibilità,noun,C1,,3569,general,5
lem_60d4450576,organizzmente,adverb,B2,,3570,general,4
lem_5a83bef719,riorganizzmente,adverb,B2,,3571,general,4
lem_55b3fd525f,disorganizzmente,adverb,B2,,3572,general,4
lem_d610aaaec9,preorganizzmente,adverb,B2,,3573,general,4
lem_8301e75d24,postorganizzmente,adverb,B2,,3574,general,4
lem_0a3f54a7fd,antiorganizzmente,adverb,B2,,3575,general,4
lem_36cf99a0bf,ripreparazione,noun,B2,,3576,general,4
lem_e1f4b0e217,dispreparazione,noun,B2,,3577,general,4
lem_72cc0cc684,prepreparazione,noun,B2,,3578,general,4
lem_cc3bec7895,postpreparazione,noun,B2,,3579,general,4
lem_f270f3e8b7,antipreparazione,noun,B2,,3580,general,4
lem_f7fecc87dd,preparamento,noun,B2,,3581,general,4
lem_19f585043b,ripreparamento,noun,B2,,3582,general,4
lem_5999ad09ab,dispreparamento,noun,B2,,3583,general,4
lem_f0598bf811,prepreparamento,noun,B2,,3584,general,4
lem_4dfcc22701,postpreparamento,noun,B2,,3585,general,4
lem_6f4179d6e2,antipreparamento,noun,B2,,3586,general,4
lem_32f8111ad4,preparizzazione,noun,C1,,3587,general,5
lem_6a30054a1e,ripreparizzazione,noun,C1,,3588,general,5
lem_932d175324,dispreparizzazione,noun,C1,,3589,general,5
lem_e7eff98ccd,prepreparizzazione,noun,C1,,3590,general,5
lem_b51b176011,postpreparizzazione,noun,C1,,3591,general,5
lem_80f894395d,antipreparizzazione,noun,C1,,3592,general,5
lem_154794e5b8,preparatore,noun,B2,,3593,general,4
lem_0e023ff348,ripreparatore,noun,B2,,3594,general,4
lem_12a1fa6d55,dispreparatore,noun,B2,,3595,general,4
lem_0c3883a0ea,prepreparatore,noun,B2,,3596,general,4
lem_efdb959572,postpreparatore,noun,B2,,3597,general,4
lem_99d5b5e28c,antipreparatore,noun,B2,,3598,general,4
lem_c583d8b20b,preparatrice,noun,B2,,3599,general,4
lem_469d44e666,ripreparatrice,noun,B2,,3600,general,4
lem_5d3e95160e,dispreparatrice,noun,B2,,3601,general,4
lem_27060a8f1d,prepreparatrice,noun,B2,,3602,general,4
lem_50d9bf53e8,postpreparatrice,noun,B2,,3603,general,4
lem_9687116dcb,antipreparatrice,noun,B2,,3604,general,4
lem_06dd0f093d,preparabile,adjective,B2,,3605,general,4
lem_2fe3c2d573,ripreparabile,adjective,B2,,3606,general,4
lem_c4d04bb7d8,dispreparabile,adjective,B2,,3607,general,4
lem_16c2952738,prepreparabile,adjective,B2,,3608,general,4
lem_562973849b,postpreparabile,adjective,B2,,3609,general,4
lem_7a7be1d478,antipreparabile,adjective,B2,,3610,general,4
lem_bd73b96174,preparibilità,noun,C1,,3611,general,5
lem_f2fda50168,ripreparibilità,noun,C1,,3612,general,5
lem_16b3242369,dispreparibilità,noun,C1,,3613,general,5
lem_6f0d52a0e9,prepreparibilità,noun,C1,,3614,general,5
lem_92e2382c57,postpreparibilità,noun,C1,,3615,general,5
lem_94ec314df5,antipreparibilità,noun,C1,,3616,general,5
lem_066f1f6b69,preparmente,adverb,B2,,3617,general,4
lem_bac21d357f,ripreparmente,adverb,B2,,3618,general,4
lem_8370811fba,dispreparmente,adverb,B2,,3619,general,4
lem_b7ca9df06f,prepreparmente,adverb,B2,,3620,general,4
lem_8b952dae42,postpreparmente,adverb,B2,,3621,general,4
lem_920348c7a9,antipreparmente,adverb,B2,,3622,general,4
lem_cf104a2059,riincontrazione,noun,B2,,3623,general,4
lem_fd55945049,disincontrazione,noun,B2,,3624,general,4
lem_3d429a44d9,preincontrazione,noun,B2,,3625,general,4
lem_83ba7f36e9,postincontrazione,noun,B2,,3626,general,4
lem_378a80d8c2,antiincontrazione,noun,B2,,3627,general,4
lem_5428c1e2c6,incontramento,noun,B2,,3628,general,4
lem_f41a8ecb78,riincontramento,noun,B2,,3629,general,4
lem_d2f9012e54,disincontramento,noun,B2,,3630,general,4
lem_94370568ca,preincontramento,noun,B2,,3631,general,4
lem_bfb0062611,postincontramento,noun,B2,,3632,general,4
lem_c44b7c4a74,antiincontramento,noun,B2,,3633,general,4
lem_9ab94a686b,incontrizzazione,noun,C1,,3634,general,5
lem_59c22235b6,riincontrizzazione,noun,C1,,3635,general,5
lem_005d029f57,disincontrizzazione,noun,C1,,3636,general,5
lem_2003910f65,preincontrizzazione,noun,C1,,3637,general,5
lem_c2393eaf2c,postincontrizzazione,noun,C1,,3638,general,5
lem_24d72aec5d,antiincontrizzazione,noun,C1,,3639,general,5
lem_cbaa1db13c,incontratore,noun,B2,,3640,general,4
lem_744ff4954b,riincontratore,noun,B2,,3641,general,4
lem_3fcc281701,disincontratore,noun,B2,,3642,general,4
lem_8fa47a382f,preincontratore,noun,B2,,3643,general,4
lem_6308f4cb53,postincontratore,noun,B2,,3644,general,4
lem_cc1317abc7,antiincontratore,noun,B2,,3645,general,4
lem_19ddc88eaa,incontratrice,noun,B2,,3646,general,4
lem_938bb84e4d,riincontratrice,noun,B2,,3647,general,4
lem_c767440042,disincontratrice,noun,B2,,3648,general,4
lem_3aa4fbe29d,preincontratrice,noun,B2,,3649,general,4
lem_0d7f46099e,postincontratrice,noun,B2,,3650,general,4
lem_41af98ec75,antiincontratrice,noun,B2,,3651,general,4
lem_a386e2a1b2,incontrabile,adjective,B2,,3652,general,4
lem_187176c449,riincontrabile,adjective,B2,,3653,general,4
lem_775e4cb611,disincontrabile,adjective,B2,,3654,general,4
lem_34c31214b8,preincontrabile,adjective,B2,,3655,general,4
lem_e61bbb8327,postincontrabile,adjective,B2,,3656,general,4
lem_bdc239a20b,antiincontrabile,adjective,B2,,3657,general,4
lem_b2257c0ca1,incontribilità,noun,C1,,3658,general,5
lem_f0821d0529,riincontribilità,noun,C1,,3659,general,5
lem_efe3a41575,disincontribilità,noun,C1,,3660,general,5
lem_6921cdbf80,preincontribilità,noun,C1,,3661,general,5
lem_8eac0f1819,postincontribilità,noun,C1,,3662,general,5
lem_dba76942be,antiincontribilità,noun,C1,,3663,general,5
lem_6853d133b2,incontrmente,adverb,B2,,3664,general,4
lem_513c6a4854,riincontrmente,adverb,B2,,3665,general,4
lem_ea532a6620,disincontrmente,adverb,B2,,3666,general,4
lem_b1bfcedab4,preincontrmente,adverb,B2,,3667,general,4
lem_3e9c9ff3dc,postincontrmente,adverb,B2,,3668,general,4
lem_9516d1c4bb,antiincontrmente,adverb,B2,,3669,general,4
lem_6fd0524c5d,rivisitazione,noun,B2,,3670,general,4
lem_05894b0cf8,disvisitazione,noun,B2,,3671,general,4
lem_b0419085a6,previsitazione,noun,B2,,3672,general,4
lem_e0e8430097,postvisitazione,noun,B2,,3673,general,4
lem_2de7305304,antivisitazione,noun,B2,,3674,general,4
lem_3cbd89a4a6,visitamento,noun,B2,,3675,general,4
lem_4bdfaed36e,rivisitamento,noun,B2,,3676,general,4
lem_85c599a1ad,disvisitamento,noun,B2,,3677,general,4
lem_0578eb7255,previsitamento,noun,B2,,3678,general,4
lem_b9a7d45f90,postvisitamento,noun,B2,,3679,general,4
lem_654cabe958,antivisitamento,noun,B2,,3680,general,4
lem_5040f503ea,visitizzazione,noun,C1,,3681,general,5
lem_97d60b7e19,rivisitizzazione,noun,C1,,3682,general,5
lem_226bc56f56,disvisitizzazione,noun,C1,,3683,general,5
lem_55fbed67e1,previsitizzazione,noun,C1,,3684,general,5
lem_c9a06a875a,postvisitizzazione,noun,C1,,3685,general,5
lem_e11b4f1405,antivisitizzazione,noun,C1,,3686,general,5
lem_9f77921aa8,visitatore,noun,B2,,3687,general,4
lem_74f72c1da9,rivisitatore,noun,B2,,3688,general,4
lem_1901f66f05,disvisitatore,noun,B2,,3689,general,4
lem_18fe662107,previsitatore,noun,B2,,3690,general,4
lem_c5755012e8,postvisitatore,noun,B2,,3691,general,4
lem_1f73b77f7b,antivisitatore,noun,B2,,3692,general,4
lem_c9e3ce8517,visitatrice,noun,B2,,3693,general,4
lem_33312e4287,rivisitatrice,noun,B2,,3694,general,4
lem_7602b8471d,disvisitatrice,noun,B2,,3695,general,4
lem_93e647ae26,previsitatrice,noun,B2,,3696,general,4
lem_c9af17302a,postvisitatrice,noun,B2,,3697,general,4
lem_35c8b1f12f,antivisitatrice,noun,B2,,3698,general,4
lem_7ea217aee2,visitabile,adjective,B2,,3699,general,4
lem_b72aeb6e4d,rivisitabile,adjective,B2,,3700,general,4
lem_f50c0fc8d5,disvisitabile,adjective,B2,,3701,general,4
lem_a6d42b9b84,previsitabile,adjective,B2,,3702,general,4
lem_b6c4e4a567,postvisitabile,adjective,B2,,3703,general,4
lem_1ac75ba691,antivisitabile,adjective,B2,,3704,general,4
lem_2529f19569,visitibilità,noun,C1,,3705,general,5
lem_f831382d76,rivisitibilità,noun,C1,,3706,general,5
lem_0ca3557253,disvisitibilità,noun,C1,,3707,general,5
lem_e052b823f9,previsitibilità,noun,C1,,3708,general,5
lem_140142a2f8,postvisitibilità,noun,C1,,3709,general,5
lem_35e1a28784,antivisitibilità,noun,C1,,3710,general,5
lem_5301646958,visitmente,adverb,B2,,3711,general,4
lem_936275fb2e,rivisitmente,adverb,B2,,3712,general,4
lem_231d47607e,disvisitmente,adverb,B2,,3713,general,4
lem_3981016118,previsitmente,adverb,B2,,3714,general,4
lem_dfbbcabb9c,postvisitmente,adverb,B2,,3715,general,4
lem_a23fa2fe67,antivisitmente,adverb,B2,,3716,general,4
lem_ffbd2f9b23,ritelefonazione,noun,B2,,3717,general,4
lem_b431ff6a41,distelefonazione,noun,B2,,3718,general,4
lem_333bdc582b,pretelefonazione,noun,B2,,3719,general,4
lem_0524f43082,posttelefonazione,noun,B2,,3720,general,4
lem_1f9852223f,antitelefonazione,noun,B2,,3721,general,4
lem_457110924c,telefonamento,noun,B2,,3722,general,4
lem_f16669f275,ritelefonamento,noun,B2,,3723,general,4
lem_5c019110c4,distelefonamento,noun,B2,,3724,general,4
lem_7dea6700d5,pretelefonamento,noun,B2,,3725,general,4
lem_a3404d3453,posttelefonamento,noun,B2,,3726,general,4
lem_17665fb454,antitelefonamento,noun,B2,,3727,general,4
lem_6559a6ae79,telefonizzazione,noun,C1,,3728,general,5
lem_da84c116f8,ritelefonizzazione,noun,C1,,3729,general,5
lem_e7feac48fe,distelefonizzazione,noun,C1,,3730,general,5
lem_f6fc9bbb97,pretelefonizzazione,noun,C1,,3731,general,5
lem_82c0877517,posttelefonizzazione,noun,C1,,3732,general,5
lem_6a6d1915da,antitelefonizzazione,noun,C1,,3733,general,5
lem_9cf583cb64,telefonatore,noun,B2,,3734,general,4
lem_74e675627d,ritelefonatore,noun,B2,,3735,general,4
lem_a61678378b,distelefonatore,noun,B2,,3736,general,4
lem_85a61448a0,pretelefonatore,noun,B2,,3737,general,4
lem_937f19fb61,posttelefonatore,noun,B2,,3738,general,4
lem_401e3f9bdf,antitelefonatore,noun,B2,,3739,general,4
lem_dc039f41eb,telefonatrice,noun,B2,,3740,general,4
lem_21ae70baa4,ritelefonatrice,noun,B2,,3741,general,4
lem_7e5f25d701,distelefonatrice,noun,B2,,3742,general,4
lem_8cfdd875c6,pretelefonatrice,noun,B2,,3743,general,4
lem_55140f72f4,posttelefonatrice,noun,B2,,3744,general,4
lem_63f5f6e77e,antitelefonatrice,noun,B2,,3745,general,4
lem_3bd2ea1373,telefonabile,adjective,B2,,3746,general,4
lem_954afec8b4,ritelefonabile,adjective,B2,,3747,general,4
lem_e84c47721c,distelefonabile,adjective,B2,,3748,general,4
lem_bcb82f66a9,pretelefonabile,adjective,B2,,3749,general,4
lem_abece08bc2,posttelefonabile,adjective,B2,,3750,general,4
lem_b278471280,antitelefonabile,adjective,B2,,3751,general,4
lem_bc0bfa151a,telefonibilità,noun,C1,,3752,general,5
lem_11717891b0,ritelefonibilità,noun,C1,,3753,general,5
lem_de6144b517,distelefonibilità,noun,C1,,3754,general,5
lem_dadd1a656f,pretelefonibilità,noun,C1,,3755,general,5
lem_c343d8f51c,posttelefonibilità,noun,C1,,3756,general,5
lem_2ebd884e3c,antitelefonibilità,noun,C1,,3757,general,5
lem_fca5a7ccec,telefonmente,adverb,B2,,3758,general,4
lem_bd8239c8ca,ritelefonmente,adverb,B2,,3759,general,4
lem_bd71441ef3,distelefonmente,adverb,B2,,3760,general,4
lem_44f4e744de,pretelefonmente,adverb,B2,,3761,general,4
lem_92d6420c4e,posttelefonmente,adverb,B2,,3762,general,4
lem_458342db18,antitelefonmente,adverb,B2,,3763,general,4
lem_767d85f31f,rimandazione,noun,B2,,3764,general,4
lem_36e0392fd9,dismandazione,noun,B2,,3765,general,4
lem_b001fa7574,premandazione,noun,B2,,3766,general,4
lem_ff75aa979d,postmandazione,noun,B2,,3767,general,4
lem_77f2dac12f,antimandazione,noun,B2,,3768,general,4
lem_b7ee2f08e2,mandamento,noun,B2,,3769,general,4
lem_ddc2f9c860,rimandamento,noun,B2,,3770,general,4
lem_4e4a47e0fa,dismandamento,noun,B2,,3771,general,4
lem_484b42b753,premandamento,noun,B2,,3772,general,4
lem_01f31d03ae,postmandamento,noun,B2,,3773,general,4
lem_c9ac68d21a,antimandamento,noun,B2,,3774,general,4
